Song_id,Title,Artist_name,Type,Album Link
S743,Variant Moods - Duet for Sitar & Violin (Abridged Version),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Variant+Moods+-+Duet+for+Sitar+&+Violin+(Abridged+Version)
S744,Raga Puriya Kalyan,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Puriya+Kalyan
S745,Sadness and Intoxication,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Sadness+and+Intoxication
S746,Thumri,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Thumri
S747,Swara-Kakali (Based On Raga Tilang),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Swara-Kakali+(Based+On+Raga+Tilang)
S748,Tabla - Dhwani (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Tabla+-+Dhwani+(Digitally+Remastered)
S749,Gat II,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Gat+II
S750,Variation on Genesis,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Variation+on+Genesis
S751,Jaane Kaisen Sapnon Mein,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Jaane+Kaisen+Sapnon+Mein
S752,Tabla - Dhwani (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Tabla+-+Dhwani+(Digitally+Remastered)
S753,Gat II,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Gat+II
S754,Hollywood Raga Parameshwari,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Hollywood+Raga+Parameshwari
S755,Fun - Possessed,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Fun+-+Possessed
S756,Variation on Genesis,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Variation+on+Genesis
S757,Shadows and Loss Reprise,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Shadows+and+Loss+Reprise
S758,"Another Day, Life Goes On…",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Another+Day,+Life+Goes+On%E2%80%A6"
S759,Hollywood Dhun,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Hollywood+Dhun
S760,Jaane Kaisen Sapnon Mein,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Jaane+Kaisen+Sapnon+Mein
S761,Kafi-Holi (Spring Festival Of Colors) (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Kafi-Holi+(Spring+Festival+Of+Colors)+(Digitally+Remastered)
S762,Raga Bhupal Todi - Tala Ardha Jaital,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Bhupal+Todi+-+Tala+Ardha+Jaital
S763,Raagank (Classical Melody Moods) - Instrumental (Live),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raagank+(Classical+Melody+Moods)+-+Instrumental+(Live)
S764,Hollywood Raga Sindhi Bhairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Hollywood+Raga+Sindhi+Bhairavi
S766,"Sanwarey, Sanwarey",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Sanwarey,+Sanwarey"
S767,Mishra Piloo (In Thumbri Style),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Mishra+Piloo+(In+Thumbri+Style)
S768,Pahari Dhun - Digitally Remastered,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Pahari+Dhun+-+Digitally+Remastered
S769,Charly Theme,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Charly+Theme
S770,Raga Misra Khammaj - Slow and Fast Gats,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Misra+Khammaj+-+Slow+and+Fast+Gats
S771,Raga Malkauns (Jor) (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Malkauns+(Jor)+(Digitally+Remastered)
S772,Love Montage,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Love+Montage
S773,Mishra Bhairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Mishra+Bhairavi
S774,Haye re Who din Kyun na Aaye,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Haye+re+Who+din+Kyun+na+Aaye
S775,Mishra Piloo - Remastered,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Mishra+Piloo+-+Remastered
S776,Raga: Nat Bhairav,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga:+Nat+Bhairav
S777,Raga Yamani Bilawal,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Yamani+Bilawal
S778,Raga Hansadhwani,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Hansadhwani
S779,Raga Asa Bhairav - Raga Asa Bhairav - Alap - Bandish in Madhyalaya Teen Taal - Bandish in Drut Teen Taal,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Asa+Bhairav+-+Raga+Asa+Bhairav+-+Alap+-+Bandish+in+Madhyalaya+Teen+Taal+-+Bandish+in+Drut+Teen+Taal
S780,Rupak Tal - Digitally Remastered,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Rupak+Tal+-+Digitally+Remastered
S781,Raga Madhu-Kauns - Digitally Remastered,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Madhu-Kauns+-+Digitally+Remastered
S782,Raga Jogeshwari: Alap,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari:+Alap
S783,Bangalore Khamaj and Medley - Live,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Bangalore+Khamaj+and+Medley+-+Live
S784,Main Title,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Main+Title
S785,"Pather Panchali Music Scene 1, Take 1",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Pather+Panchali+Music+Scene+1,+Take+1"
S786,Raga Jogeshwari: Jor,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari:+Jor
S787,Raga Bhimpalasi (Live),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Bhimpalasi+(Live)
S788,"Sitar, Sarode and Tabla",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Sitar,+Sarode+and+Tabla"
S789,"Raga Basant Mukhari: Alap, Jod & Gat In Teentaal",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Raga+Basant+Mukhari:+Alap,+Jod+&+Gat+In+Teentaal"
S790,Alap - Raga Kausi Kanhra,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Alap+-+Raga+Kausi+Kanhra
S791,Scenic Tour,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Scenic+Tour
S792,Raga Madhu - Kauns,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Madhu+-+Kauns
S793,Reprise,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Reprise
S794,Improvisations On The Theme Music From Pather Panchali (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Improvisations+On+The+Theme+Music+From+Pather+Panchali+(Digitally+Remastered)
S795,Raga Hamir,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Hamir
S796,Performance,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Performance
S797,Termoil,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Termoil
S798,Charly Theme and Resolution,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Charly+Theme+and+Resolution
S799,Variations on Love Theme,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Variations+on+Love+Theme
S800,Raga Rageshri - Part 1 (Alap) (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Rageshri+-+Part+1+(Alap)+(Digitally+Remastered)
S801,Duhn- Fast Teental (Excerpt),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Duhn-+Fast+Teental+(Excerpt)
S802,Termoil,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Termoil
S803,Charly Theme and Resolution,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Charly+Theme+and+Resolution
S804,Variations on Love Theme,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Variations+on+Love+Theme
S805,Shanti-mantra (reprise),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Shanti-mantra+(reprise)
S806,Sindhi Shairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Sindhi+Shairavi
S807,Love Theme Transformation,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Love+Theme+Transformation
S808,Self Pursuit,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Self+Pursuit
S809,Raga Rageshri - Part 1 (Alap) (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Rageshri+-+Part+1+(Alap)+(Digitally+Remastered)
S810,Medley: All-India Radio Signatures,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Medley:+All-India+Radio+Signatures
S811,Raga Kirwani (1968),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Kirwani+(1968)
S812,Raga Jogeshwari Aalap Jor - Instrumental,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari+Aalap+Jor+-+Instrumental
S813,Duhn- Fast Teental (Excerpt),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Duhn-+Fast+Teental+(Excerpt)
S814,Raga: Puriya Kalyan,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga:+Puriya+Kalyan
S815,Raga Piloo - 1988 Remaster,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Piloo+-+1988+Remaster
S816,Raga Marwa - Remastered,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Marwa+-+Remastered
S817,Kafi-Holi(Spring Festival of Colors),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Kafi-Holi(Spring+Festival+of+Colors)
S818,Sahanaa Vavavtu,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Sahanaa+Vavavtu
S819,Bahu-Rang,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Bahu-Rang
S820,Concerto for Sitar & Orchestra (1998 Digital Remaster): Third movment: Raga Adana,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+&+Orchestra+(1998+Digital+Remaster):+Third+movment:+Raga+Adana
S821,Danse Indra: Raga Bhairada,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Danse+Indra:+Raga+Bhairada
S822,Third Movment: Raga Adana,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Third+Movment:+Raga+Adana
S823,An Introduction to Indian Music (bonus track),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/An+Introduction+to+Indian+Music+(bonus+track)
S824,Dhun (Digitaly Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Dhun+(Digitaly+Remastered)
S825,Nata Bhairavi (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Nata+Bhairavi+(Digitally+Remastered)
S826,Raga: Sindhi-Bhairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga:+Sindhi-Bhairavi
S827,Raga Jogeshwari Gat- I Taal : Jhap Taal Gat - II Taal : Ek Taal - Instrumental,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari+Gat-+I+Taal+:+Jhap+Taal+Gat+-+II+Taal+:+Ek+Taal+-+Instrumental
S828,"Improvisations on the theme music from ""Pather Panchali""",Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Improvisations+on+the+theme+music+from+%22Pather+Panchali%22
S829,Utsav Mishra Gara,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Utsav+Mishra+Gara
S830,Raga Jhila Kafi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jhila+Kafi
S831,Improvisation on Charly Theme / The Maze / Triumph in the Bakery,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Improvisation+on+Charly+Theme+%2F+The+Maze+%2F+Triumph+in+the+Bakery
S832,Raga Marwa (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Marwa+(Digitally+Remastered)
S833,Raga Manj Kmahaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Manj+Kmahaj
S834,Pahari Dhun - Instrumental; 2000 Remaster,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Pahari+Dhun+-+Instrumental;+2000+Remaster
S835,"Sukanya, Act 1: VII. Marriage",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Sukanya,+Act+1:+VII.+Marriage"
S836,Concerto for Sitar and Orchestra: II. Raga Sindhi Bhairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra:+II.+Raga+Sindhi+Bhairavi
S837,Raga Lalit: Vilambit & Drut Gat in Teen Taal - Live,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Lalit:+Vilambit+&+Drut+Gat+in+Teen+Taal+-+Live
S838,"Raga Mishra Gara, Teental (16 beats)",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Raga+Mishra+Gara,+Teental+(16+beats)"
S839,Raga Kaunsi Kanhara,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Kaunsi+Kanhara
S840,Alhaiya Bilawal,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Alhaiya+Bilawal
S841,Dhun Tarana - Drut Teental,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Dhun+Tarana+-+Drut+Teental
S842,Utsav Janasanmohini,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Utsav+Janasanmohini
S843,Bala Main Bairagan Hoongi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Bala+Main+Bairagan+Hoongi
S844,Karna Fakiri Phir Kya Dilgiri,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Karna+Fakiri+Phir+Kya+Dilgiri
S845,Raga Simhendra Madhyaman,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Simhendra+Madhyaman
S846,Sanware Sanware Kahe Mose,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Sanware+Sanware+Kahe+Mose
S847,Jo tum todo piya,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Jo+tum+todo+piya
S848,jago bansiwale,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/jago+bansiwale
S849,Ranaji Main To Govind Ke Gun Gasun,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Ranaji+Main+To+Govind+Ke+Gun+Gasun
S850,Badal Dekh Dari,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Badal+Dekh+Dari
S851,Kaise Din Beete Kaise Beeti Ratiya,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Kaise+Din+Beete+Kaise+Beeti+Ratiya
S852,Sanware Sanware Kahe Mose,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Sanware+Sanware+Kahe+Mose
S853,Jo tum todo piya,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Jo+tum+todo+piya
S854,Concerto for Sitar and Orchestra: IV. Raga Manj Khamaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra:+IV.+Raga+Manj+Khamaj
S855,jago bansiwale,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/jago+bansiwale
S856,Concerto for Sitar and Orchestra: I. Raga Khamaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra:+I.+Raga+Khamaj
S857,Ranaji Main To Govind Ke Gun Gasun,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Ranaji+Main+To+Govind+Ke+Gun+Gasun
S858,Badal Dekh Dari,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Badal+Dekh+Dari
S859,Finale - Banjara,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Finale+-+Banjara
S861,Kaise Din Beete Kaise Beeti Ratiya,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Kaise+Din+Beete+Kaise+Beeti+Ratiya
S862,"Prabhati, based on Taga Gunkali (1966)",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Prabhati,+based+on+Taga+Gunkali+(1966)"
S863,"Morning Love, based on Raga Nata Bhairav (1976)",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Morning+Love,+based+on+Raga+Nata+Bhairav+(1976)"
S864,Concerto for Sitar and Orchestra No. 1: II. Raga Sindhi Bhairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra+No.+1:+II.+Raga+Sindhi+Bhairavi
S865,Concerto for Sitar and Orchestra No. 1: I. Raga Khamaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra+No.+1:+I.+Raga+Khamaj
S866,Oceanic Part 1,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Oceanic+Part+1
S867,Utsav Bairagi Todi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Utsav+Bairagi+Todi
S868,Raga Piloo (1968),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Piloo+(1968)
S869,Rāga Ahir Bhairav,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/R%C4%81ga+Ahir+Bhairav
S870,Swara-Kakali (1966),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Swara-Kakali+(1966)
S871,Concerto for Sitar and Orchestra No. 1: III. Raga Adana,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra+No.+1:+III.+Raga+Adana
S872,Traditional: Alap - Alap [Raga Jogeshwari],Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Traditional:+Alap+-+Alap+%5BRaga+Jogeshwari%5D
S873,Concerto for Sitar & Orchestra (1976) - 3. Raga Adana,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+&+Orchestra+(1976)+-+3.+Raga+Adana
S874,Concerto for Sitar and Orchestra No. 1: IV. Raga Manj Khamaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra+No.+1:+IV.+Raga+Manj+Khamaj
S875,"Raga Manj Khamaj / Alap, Jor (Sitar Solo) / Dhun In Kaharwa Tal (8 Beats) / Medium And Fast Gat In Teental (16 Beats)",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Raga+Manj+Khamaj+%2F+Alap,+Jor+(Sitar+Solo)+%2F+Dhun+In+Kaharwa+Tal+(8+Beats)+%2F+Medium+And+Fast+Gat+In+Teental+(16+Beats)"
S876,Concerto for Sitar & Orchestra (1976) - 4. Raga Manj Khamaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+&+Orchestra+(1976)+-+4.+Raga+Manj+Khamaj
S877,Concerto for Sitar & Orchestra (1976) - 1. Raga Khamaj,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+&+Orchestra+(1976)+-+1.+Raga+Khamaj
S878,Utsav Nandadhwani,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Utsav+Nandadhwani
S879,Concerto for Sitar & Orchestra (1976) - 2. Raga Sindhi Bhairavi,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+&+Orchestra+(1976)+-+2.+Raga+Sindhi+Bhairavi
S880,Utsav Pancham se Gara,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Utsav+Pancham+se+Gara
S881,"Raga Manj Kmahaj (Live at Woodstock, Bethel, NY, 8/16/1969)",Ravi Shankar,Meditation and relaxation ,"https://www.last.fm/music/Ravi+Shankar/_/Raga+Manj+Kmahaj+(Live+at+Woodstock,+Bethel,+NY,+8%2F16%2F1969)"
S882,Utsav Charukauns,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Utsav+Charukauns
S883,Traditional: Gat II (Tala: Ek-tal) - Gat II (Tala: Ek-tal) [Raga Jogeshwari],Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Traditional:+Gat+II+(Tala:+Ek-tal)+-+Gat+II+(Tala:+Ek-tal)+%5BRaga+Jogeshwari%5D
S884,Mere To Giridhar Gopal,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Mere+To+Giridhar+Gopal
S885,Traditional: Jor - Jor [Raga Jogeshwari],Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Traditional:+Jor+-+Jor+%5BRaga+Jogeshwari%5D
S886,02 Dhun in mishra mand,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/02++Dhun+in+mishra+mand
S887,Raag Yaman - Gat,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raag+Yaman+-+Gat
S888,Raga Puryadhanashri-Gat In Sawarital,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Puryadhanashri-Gat+In+Sawarital
S889,Pahari Dhun (Digitally Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Pahari+Dhun+(Digitally+Remastered)
S890,Improvisations On Pather Panchali,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Improvisations+On+Pather+Panchali
S891,instrumental 2,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/instrumental+2
S892,Improvisations on the Theme Music (from Pather Panchali),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Improvisations+on+the+Theme+Music+(from+Pather+Panchali)
S893,Croquet,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Croquet
S894,Channels & Winds,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Channels+&+Winds
S895,Raga Jogeshwari: Gat II (Tala: Ek‐tal),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari:+Gat+II+(Tala:+Ek%E2%80%90tal)
S896,Parachutist,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Parachutist
S897,Dhun (Folk Airs) (Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Dhun+(Folk+Airs)+(Remastered)
S898,Raga Jogeshwari: Gat I (Tala: Jap‐tal),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari:+Gat+I+(Tala:+Jap%E2%80%90tal)
S899,Raga Hameer: Alap / Gat I (Tala: Tin‐tal) / Gat II (Tala: Tin‐tal),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Hameer:+Alap+%2F+Gat+I+(Tala:+Tin%E2%80%90tal)+%2F+Gat+II+(Tala:+Tin%E2%80%90tal)
S900,Concerto for Sitar and Orchestra: III. Raga Adana,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Concerto+for+Sitar+and+Orchestra:+III.+Raga+Adana
S901,Raga Mala - A Garland of Ragas (Concerto No. 2 for Sitar and Orchestra): I. Lalit: Presto,Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Mala+-+A+Garland+of+Ragas+(Concerto+No.+2+for+Sitar+and+Orchestra):+I.+Lalit:+Presto
S902,Dhun (Folk Airs) (Remastered),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Dhun+(Folk+Airs)+(Remastered)
S903,Raga Jogeshwari: Gat I (Tala: Jap‐tal),Ravi Shankar,Meditation and relaxation ,https://www.last.fm/music/Ravi+Shankar/_/Raga+Jogeshwari:+Gat+I+(Tala:+Jap%E2%80%90tal)
